-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2025 in LST
Location: Latitude  -2.5547   Longitude 120.3242 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 658.23 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/hour) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
WSC                    MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,WS10M,T2M,PRECTOTCORR,PS,ALLSKY_KT,WSC
2023,1,24,21,0.0,0.0,0.0,1.69,23.02,48.35,93.63,-999.0,2.44
2023,1,24,22,0.0,0.0,0.0,1.77,22.87,47.91,93.63,-999.0,2.56
2023,1,24,23,0.0,0.0,0.0,1.63,22.57,47.32,93.58,-999.0,2.28
2023,1,25,0,0.0,0.0,0.0,1.53,22.22,44.08,93.51,-999.0,2.03
2023,1,25,1,0.0,0.0,0.0,1.36,21.97,37.77,93.44,-999.0,1.73
2023,1,25,2,0.0,0.0,0.0,1.09,21.89,32.7,93.39,-999.0,1.36
2023,1,25,3,0.0,0.0,0.0,0.82,21.94,29.17,93.37,-999.0,0.98
2023,1,25,4,0.0,0.0,0.0,0.82,21.96,27.08,93.39,-999.0,0.93
2023,1,25,5,0.0,0.0,0.0,1.0,21.95,26.05,93.44,-999.0,1.08
2023,1,25,6,20.23,0.0,24.29,1.15,22.01,24.24,93.5,0.15,1.33
2023,1,25,7,107.32,1.41,98.55,1.19,22.68,21.04,93.59,0.23,1.43
2023,1,25,8,206.95,4.21,170.73,0.95,23.37,16.1,93.65,0.27,1.14
2023,1,25,9,403.0,1.58,310.61,0.5,23.89,21.12,93.65,0.39,0.64
2023,1,25,10,493.6,13.0,365.62,0.54,24.52,28.13,93.6,0.4,0.58
2023,1,25,11,601.65,23.3,421.48,0.68,24.83,29.81,93.52,0.45,0.61
2023,1,25,12,685.85,123.21,460.55,0.88,25.2,22.7,93.43,0.51,0.62
2023,1,25,13,648.53,385.22,330.44,1.51,25.04,16.42,93.34,0.51,1.23
2023,1,25,14,501.77,154.13,281.93,1.81,24.42,15.45,93.29,0.45,1.59
2023,1,25,15,340.65,56.42,226.26,1.54,23.83,16.0,93.26,0.39,1.37
2023,1,25,16,187.32,22.38,148.12,1.06,23.28,18.71,93.29,0.32,0.94
2023,1,25,17,66.78,11.31,63.8,0.43,22.79,21.66,93.35,0.26,0.52
2023,1,25,18,0.0,0.0,0.0,0.09,22.41,18.05,93.45,-999.0,0.34
2023,1,25,19,0.0,0.0,0.0,0.11,22.34,15.27,93.53,-999.0,0.32
2023,1,25,20,0.0,0.0,0.0,0.26,22.16,14.85,93.61,-999.0,0.45
2023,1,25,21,0.0,0.0,0.0,0.41,22.08,14.03,93.65,-999.0,0.63
2023,1,25,22,0.0,0.0,0.0,0.48,22.03,15.0,93.63,-999.0,0.7
2023,1,25,23,0.0,0.0,0.0,0.42,21.99,20.21,93.57,-999.0,0.62
2023,1,26,0,0.0,0.0,0.0,0.3,21.95,27.66,93.5,-999.0,0.49
2023,1,26,1,0.0,0.0,0.0,0.12,21.88,32.93,93.43,-999.0,0.3
2023,1,26,2,0.0,0.0,0.0,0.09,21.81,29.1,93.4,-999.0,0.2
2023,1,26,3,0.0,0.0,0.0,0.19,21.78,22.38,93.4,-999.0,0.22
2023,1,26,4,0.0,0.0,0.0,0.28,21.86,17.76,93.42,-999.0,0.26
2023,1,26,5,0.0,0.0,0.0,0.31,21.91,15.88,93.46,-999.0,0.27
2023,1,26,6,35.83,4.69,38.89,0.22,22.18,15.52,93.53,0.26,0.17
2023,1,26,7,177.32,38.76,143.73,0.25,23.1,14.83,93.6,0.38,0.23
2023,1,26,8,371.58,117.83,246.91,0.72,23.72,15.9,93.65,0.48,0.64
2023,1,26,9,534.58,152.27,351.06,1.2,24.18,15.47,93.65,0.52,1.06
2023,1,26,10,632.45,94.19,404.33,1.56,24.96,16.18,93.62,0.52,1.44
2023,1,26,11,716.88,148.63,381.92,1.6,25.64,16.6,93.54,0.54,1.47
2023,1,26,12,778.17,275.02,387.15,1.54,26.02,16.53,93.43,0.58,1.39
2023,1,26,13,661.83,409.45,278.54,1.54,25.98,15.17,93.34,0.52,1.4
2023,1,26,14,524.8,141.37,290.71,1.53,25.56,13.95,93.29,0.47,1.45
2023,1,26,15,328.0,139.26,175.34,1.43,25.01,17.1,93.3,0.38,1.42
2023,1,26,16,192.07,58.59,142.22,1.36,24.45,19.63,93.34,0.33,1.42
2023,1,26,17,69.07,20.66,59.22,1.15,23.93,21.86,93.42,0.26,1.67
2023,1,26,18,0.0,0.0,0.0,1.28,23.41,27.77,93.5,-999.0,1.92
2023,1,26,19,0.0,0.0,0.0,1.39,23.08,33.84,93.58,-999.0,2.13
2023,1,26,20,0.0,0.0,0.0,1.47,22.82,39.69,93.64,-999.0,2.3
2023,1,26,21,0.0,0.0,0.0,1.47,22.61,46.82,93.65,-999.0,2.33
2023,1,26,22,0.0,0.0,0.0,1.47,22.46,54.42,93.61,-999.0,2.25
2023,1,26,23,0.0,0.0,0.0,1.28,22.32,58.34,93.54,-999.0,1.86
2023,1,27,0,0.0,0.0,0.0,1.0,22.28,56.3,93.46,-999.0,1.44
2023,1,27,1,0.0,0.0,0.0,0.8,22.24,50.78,93.42,-999.0,1.17
2023,1,27,2,0.0,0.0,0.0,0.76,22.13,47.65,93.4,-999.0,1.12
2023,1,27,3,0.0,0.0,0.0,0.78,22.0,47.07,93.42,-999.0,1.12
2023,1,27,4,0.0,0.0,0.0,0.82,21.87,45.11,93.46,-999.0,1.14
2023,1,27,5,0.0,0.0,0.0,0.91,21.75,38.88,93.51,-999.0,1.19
2023,1,27,6,28.3,8.51,30.57,0.89,21.96,28.1,93.58,0.21,1.22
2023,1,27,7,166.9,36.8,135.27,0.99,22.63,17.08,93.67,0.36,1.19
2023,1,27,8,375.05,78.85,275.14,1.1,23.27,2.76,93.7,0.48,1.24
2023,1,27,9,579.8,151.79,421.25,1.08,24.07,1.74,93.68,0.56,1.19
2023,1,27,10,670.62,156.33,464.81,0.84,25.01,1.34,93.63,0.55,0.95
2023,1,27,11,706.53,78.66,483.51,0.63,25.68,1.23,93.56,0.53,0.74
2023,1,27,12,682.67,61.17,470.63,0.45,25.95,1.47,93.45,0.51,0.47
2023,1,27,13,666.95,111.15,456.7,0.43,25.91,2.57,93.32,0.53,0.38
2023,1,27,14,528.35,43.15,389.18,0.47,25.75,4.0,93.21,0.48,0.42
2023,1,27,15,359.75,35.44,242.27,1.24,25.29,4.34,93.25,0.41,1.15
2023,1,27,16,189.2,40.01,138.5,1.73,24.32,4.41,93.32,0.32,1.76
2023,1,27,17,63.0,26.43,50.92,1.59,23.59,4.19,93.4,0.24,1.85
2023,1,27,18,0.0,0.0,0.0,1.32,23.26,4.72,93.45,-999.0,1.88
2023,1,27,19,0.0,0.0,0.0,1.33,23.06,5.88,93.52,-999.0,1.82
2023,1,27,20,0.0,0.0,0.0,1.4,22.91,8.27,93.57,-999.0,1.89
2023,1,27,21,0.0,0.0,0.0,1.44,22.76,11.09,93.59,-999.0,1.92
2023,1,27,22,0.0,0.0,0.0,1.38,22.66,12.09,93.56,-999.0,1.85
2023,1,27,23,0.0,0.0,0.0,1.24,22.56,11.7,93.49,-999.0,1.62
2023,1,28,0,0.0,0.0,0.0,1.15,22.45,10.21,93.4,-999.0,1.49
2023,1,28,1,0.0,0.0,0.0,1.14,22.37,8.8,93.33,-999.0,1.45
2023,1,28,2,0.0,0.0,0.0,1.1,22.32,7.72,93.31,-999.0,1.42
2023,1,28,3,0.0,0.0,0.0,1.12,22.24,6.75,93.33,-999.0,1.46
2023,1,28,4,0.0,0.0,0.0,1.12,22.09,6.12,93.38,-999.0,1.46
2023,1,28,5,0.0,0.0,0.0,1.06,21.94,6.0,93.45,-999.0,1.4
2023,1,28,6,30.6,9.46,36.69,1.07,22.0,6.17,93.53,0.23,1.41
2023,1,28,7,162.55,15.27,148.43,0.98,22.6,6.5,93.61,0.35,1.23
2023,1,28,8,330.1,28.45,269.66,0.85,22.92,3.38,93.65,0.42,0.94
2023,1,28,9,560.05,154.26,328.47,0.87,23.2,3.89,93.64,0.54,0.9
2023,1,28,10,645.0,77.73,463.72,0.9,23.52,3.75,93.61,0.53,0.85
2023,1,28,11,596.38,8.59,421.0,0.95,24.01,2.54,93.55,0.45,0.84
2023,1,28,12,614.92,9.3,433.04,1.15,24.42,1.55,93.45,0.46,1.01
2023,1,28,13,491.15,0.54,355.33,1.29,24.6,1.15,93.36,0.39,1.14
2023,1,28,14,433.62,3.66,335.45,1.32,24.49,0.99,93.3,0.39,1.16
2023,1,28,15,285.17,65.27,149.78,1.28,24.13,0.87,93.31,0.33,1.16
2023,1,28,16,170.68,43.34,124.18,1.16,23.56,0.79,93.35,0.29,1.13
2023,1,28,17,69.57,24.7,65.94,0.81,22.88,0.76,93.42,0.26,1.04
2023,1,28,18,0.0,0.0,0.0,0.76,22.42,0.78,93.49,-999.0,0.98
2023,1,28,19,0.0,0.0,0.0,0.81,22.39,0.78,93.57,-999.0,0.95
2023,1,28,20,0.0,0.0,0.0,0.85,22.38,0.74,93.63,-999.0,0.97
2023,1,28,21,0.0,0.0,0.0,1.01,22.4,0.74,93.67,-999.0,1.12
2023,1,28,22,0.0,0.0,0.0,1.12,22.4,0.82,93.66,-999.0,1.23
2023,1,28,23,0.0,0.0,0.0,1.02,22.46,0.86,93.6,-999.0,1.09
2023,1,29,0,0.0,0.0,0.0,0.7,22.61,0.87,93.52,-999.0,0.75
2023,1,29,1,0.0,0.0,0.0,0.42,22.64,0.81,93.45,-999.0,0.46
2023,1,29,2,0.0,0.0,0.0,0.41,22.52,0.66,93.42,-999.0,0.45
2023,1,29,3,0.0,0.0,0.0,0.55,22.3,0.54,93.42,-999.0,0.6
2023,1,29,4,0.0,0.0,0.0,0.69,22.03,0.53,93.46,-999.0,0.79
2023,1,29,5,0.0,0.0,0.0,0.62,21.89,0.73,93.52,-999.0,0.72
2023,1,29,6,25.38,6.36,30.42,0.39,22.06,1.15,93.6,0.19,0.48
2023,1,29,7,152.15,35.26,124.36,0.28,22.61,1.4,93.69,0.32,0.35
2023,1,29,8,298.4,20.37,244.42,0.19,23.23,9.48,93.72,0.38,0.15
2023,1,29,9,472.25,29.57,332.56,0.19,23.87,9.28,93.71,0.46,0.14
2023,1,29,10,565.22,13.95,403.24,0.2,24.42,8.8,93.67,0.46,0.18
2023,1,29,11,558.95,4.13,395.47,0.04,24.88,7.26,93.61,0.42,0.11
2023,1,29,12,623.72,14.59,438.2,0.25,25.26,5.83,93.53,0.46,0.24
2023,1,29,13,592.85,19.61,424.46,0.49,25.28,4.48,93.47,0.47,0.49
2023,1,29,14,477.0,9.17,367.88,0.57,25.08,3.76,93.43,0.43,0.57
2023,1,29,15,298.5,34.19,200.33,0.65,24.67,3.76,93.43,0.34,0.65
2023,1,29,16,179.05,39.97,130.81,0.7,24.13,3.81,93.46,0.31,0.75
2023,1,29,17,64.28,26.87,54.58,0.7,23.52,5.11,93.52,0.24,0.86
2023,1,29,18,0.0,0.0,0.0,0.77,23.12,6.34,93.59,-999.0,0.84
2023,1,29,19,0.0,0.0,0.0,0.67,23.15,5.63,93.65,-999.0,0.68
2023,1,29,20,0.0,0.0,0.0,0.67,23.19,4.24,93.71,-999.0,0.69
2023,1,29,21,0.0,0.0,0.0,0.87,23.02,3.74,93.74,-999.0,0.96
2023,1,29,22,0.0,0.0,0.0,1.04,22.78,3.72,93.73,-999.0,1.2
2023,1,29,23,0.0,0.0,0.0,1.11,22.67,3.9,93.68,-999.0,1.28
2023,1,30,0,0.0,0.0,0.0,1.04,22.58,3.77,93.6,-999.0,1.23
2023,1,30,1,0.0,0.0,0.0,0.94,22.49,3.0,93.53,-999.0,1.11
2023,1,30,2,0.0,0.0,0.0,0.81,22.44,1.93,93.5,-999.0,0.95
2023,1,30,3,0.0,0.0,0.0,0.77,22.36,1.01,93.52,-999.0,0.87
2023,1,30,4,0.0,0.0,0.0,0.78,22.27,0.63,93.55,-999.0,0.85
2023,1,30,5,0.0,0.0,0.0,0.77,22.16,0.6,93.6,-999.0,0.82
2023,1,30,6,41.5,11.59,40.05,0.74,22.4,0.68,93.69,0.32,0.82
2023,1,30,7,226.45,162.07,164.0,0.63,23.28,0.99,93.77,0.48,0.63
2023,1,30,8,437.83,294.85,252.56,0.57,23.91,2.1,93.81,0.56,0.6
2023,1,30,9,628.4,429.24,288.32,0.57,24.3,2.88,93.79,0.61,0.59
2023,1,30,10,720.53,577.74,233.62,0.5,24.52,3.56,93.74,0.59,0.51
2023,1,30,11,762.65,349.48,342.38,0.36,24.88,4.36,93.7,0.57,0.31
2023,1,30,12,727.8,126.87,489.32,0.3,25.04,4.78,93.64,0.54,0.15
2023,1,30,13,612.97,42.86,433.56,0.29,25.01,5.77,93.57,0.48,0.16
2023,1,30,14,541.97,27.02,414.37,0.33,24.9,6.2,93.51,0.49,0.21
2023,1,30,15,331.1,29.4,267.23,0.43,24.61,7.42,93.5,0.38,0.36
2023,1,30,16,202.0,42.04,147.91,0.58,24.14,9.47,93.53,0.34,0.59
2023,1,30,17,75.5,30.11,52.33,0.85,23.49,11.51,93.59,0.28,1.08
2023,1,30,18,0.0,0.0,0.0,1.02,22.77,12.99,93.65,-999.0,1.53
2023,1,30,19,0.0,0.0,0.0,1.15,22.48,14.45,93.72,-999.0,1.74
2023,1,30,20,0.0,0.0,0.0,1.25,22.4,15.79,93.77,-999.0,1.86
2023,1,30,21,0.0,0.0,0.0,1.32,22.41,18.54,93.78,-999.0,1.99
2023,1,30,22,0.0,0.0,0.0,1.44,22.42,24.81,93.75,-999.0,2.12
2023,1,30,23,0.0,0.0,0.0,1.55,22.4,32.1,93.68,-999.0,2.22
2023,1,31,0,0.0,0.0,0.0,1.58,22.35,38.14,93.6,-999.0,2.22
2023,1,31,1,0.0,0.0,0.0,1.56,22.27,43.69,93.53,-999.0,2.12
2023,1,31,2,0.0,0.0,0.0,1.53,22.16,39.48,93.5,-999.0,2.07
2023,1,31,3,0.0,0.0,0.0,1.57,21.97,32.42,93.52,-999.0,2.14
2023,1,31,4,0.0,0.0,0.0,1.61,21.72,26.28,93.57,-999.0,2.2
2023,1,31,5,0.0,0.0,0.0,1.52,21.5,22.5,93.62,-999.0,2.07
2023,1,31,6,25.27,0.0,30.36,1.33,21.59,20.97,93.68,0.19,1.72
2023,1,31,7,143.68,0.0,132.02,0.92,22.37,21.39,93.75,0.31,1.19
2023,1,31,8,315.67,10.43,259.94,0.68,22.85,7.39,93.77,0.41,0.71
2023,1,31,9,511.08,57.59,384.34,0.6,23.49,6.6,93.74,0.49,0.64
2023,1,31,10,695.85,165.52,464.46,0.59,23.98,5.8,93.69,0.57,0.56
2023,1,31,11,714.4,71.32,490.65,0.56,24.33,4.68,93.63,0.54,0.47
2023,1,31,12,718.62,100.37,441.83,0.66,24.67,3.13,93.56,0.53,0.54
2023,1,31,13,617.92,243.86,389.88,0.81,24.88,2.03,93.48,0.48,0.72
2023,1,31,14,459.02,56.08,343.69,1.02,24.73,1.88,93.44,0.41,0.97
2023,1,31,15,280.33,37.09,187.41,1.13,24.28,2.18,93.44,0.32,1.13
2023,1,31,16,176.18,49.9,136.81,1.0,23.72,2.56,93.47,0.3,1.13
2023,1,31,17,73.12,24.34,62.96,0.88,23.12,2.67,93.51,0.27,1.17
2023,1,31,18,0.0,0.0,0.0,0.98,22.68,2.83,93.56,-999.0,1.13
2023,1,31,19,0.0,0.0,0.0,1.01,22.6,2.85,93.6,-999.0,1.12
2023,1,31,20,0.0,0.0,0.0,1.11,22.52,3.06,93.64,-999.0,1.26
2023,1,31,21,0.0,0.0,0.0,1.24,22.42,3.85,93.67,-999.0,1.39
2023,1,31,22,0.0,0.0,0.0,1.46,22.15,5.93,93.69,-999.0,1.68
2023,1,31,23,0.0,0.0,0.0,1.6,21.88,9.68,93.67,-999.0,2.03
2023,2,1,0,0.0,0.0,0.0,1.39,21.84,10.45,93.59,-999.0,1.7
2023,2,1,1,0.0,0.0,0.0,1.21,21.81,5.31,93.53,-999.0,1.45
2023,2,1,2,0.0,0.0,0.0,1.23,21.72,2.37,93.48,-999.0,1.48
2023,2,1,3,0.0,0.0,0.0,1.3,21.72,1.23,93.49,-999.0,1.59
2023,2,1,4,0.0,0.0,0.0,1.33,21.74,0.86,93.53,-999.0,1.6
2023,2,1,5,0.0,0.0,0.0,1.37,21.72,0.8,93.57,-999.0,1.63
2023,2,1,6,31.52,6.49,37.83,1.28,22.04,0.78,93.62,0.24,1.59
2023,2,1,7,160.02,7.49,146.59,1.09,23.07,0.82,93.69,0.34,1.28
2023,2,1,8,316.38,60.74,254.33,1.04,23.88,2.04,93.72,0.41,1.15
2023,2,1,9,455.42,56.02,314.8,1.23,24.49,2.75,93.69,0.44,1.34
2023,2,1,10,563.28,32.74,397.78,1.18,25.43,3.76,93.65,0.46,1.29
2023,2,1,11,609.78,47.48,386.37,1.15,25.71,4.91,93.63,0.46,1.12
2023,2,1,12,644.17,81.91,357.28,1.34,25.48,6.12,93.58,0.48,1.23
2023,2,1,13,536.75,28.44,381.72,1.5,24.94,6.9,93.52,0.42,1.43
2023,2,1,14,438.45,35.07,260.71,1.42,24.4,9.49,93.48,0.39,1.37
2023,2,1,15,339.67,67.46,196.25,1.29,24.07,15.44,93.47,0.38,1.26
2023,2,1,16,194.5,42.17,156.31,1.37,23.86,19.68,93.5,0.33,1.41
2023,2,1,17,74.12,32.09,61.18,1.24,23.58,21.89,93.54,0.28,1.74
2023,2,1,18,0.0,0.0,0.0,1.37,23.17,21.36,93.6,-999.0,2.15
2023,2,1,19,0.0,0.0,0.0,1.49,22.92,20.03,93.65,-999.0,2.31
2023,2,1,20,0.0,0.0,0.0,1.38,22.55,19.79,93.72,-999.0,2.08
2023,2,1,21,0.0,0.0,0.0,1.3,22.45,19.96,93.74,-999.0,1.9
2023,2,1,22,0.0,0.0,0.0,1.0,22.45,18.3,93.73,-999.0,1.56
2023,2,1,23,0.0,0.0,0.0,0.86,22.42,16.44,93.71,-999.0,1.4
2023,2,2,0,0.0,0.0,0.0,1.05,22.3,15.74,93.65,-999.0,1.55
2023,2,2,1,0.0,0.0,0.0,1.03,22.19,17.09,93.58,-999.0,1.43
2023,2,2,2,0.0,0.0,0.0,0.88,22.16,18.19,93.54,-999.0,1.23
2023,2,2,3,0.0,0.0,0.0,0.77,22.21,16.09,93.56,-999.0,1.06
2023,2,2,4,0.0,0.0,0.0,0.73,22.24,12.59,93.6,-999.0,1.04
2023,2,2,5,0.0,0.0,0.0,0.62,22.25,9.33,93.65,-999.0,1.01
2023,2,2,6,23.77,0.0,28.56,0.55,22.42,7.24,93.7,0.18,1.0
2023,2,2,7,145.45,14.28,132.76,0.89,22.97,6.39,93.78,0.31,1.12
2023,2,2,8,314.88,11.78,259.11,1.26,23.57,0.15,93.83,0.41,1.41
2023,2,2,9,480.9,40.02,364.09,1.47,24.55,0.1,93.81,0.46,1.65
2023,2,2,10,487.65,27.9,319.44,1.45,25.65,0.12,93.76,0.4,1.64
2023,2,2,11,641.35,33.77,446.88,1.25,26.21,0.18,93.7,0.48,1.41
2023,2,2,12,665.97,65.72,465.12,1.11,26.41,0.27,93.64,0.49,1.23
2023,2,2,13,586.9,14.95,418.86,0.92,26.18,0.34,93.58,0.46,0.97
2023,2,2,14,450.48,17.78,345.41,0.62,25.66,0.42,93.53,0.4,0.6
2023,2,2,15,308.27,12.26,233.69,0.56,25.09,0.49,93.51,0.35,0.57
2023,2,2,16,162.9,18.34,129.6,0.69,24.4,0.54,93.54,0.28,0.75
2023,2,2,17,66.43,20.54,56.1,0.78,23.69,0.56,93.58,0.25,0.99
2023,2,2,18,0.0,0.0,0.0,0.78,22.91,0.58,93.66,-999.0,1.08
2023,2,2,19,0.0,0.0,0.0,0.78,22.53,0.62,93.74,-999.0,1.01
2023,2,2,20,0.0,0.0,0.0,0.52,22.35,0.71,93.82,-999.0,0.67
2023,2,2,21,0.0,0.0,0.0,0.14,22.25,0.78,93.87,-999.0,0.32
2023,2,2,22,0.0,0.0,0.0,0.49,22.03,0.78,93.86,-999.0,0.6
2023,2,2,23,0.0,0.0,0.0,0.91,21.68,0.7,93.81,-999.0,1.06
2023,2,3,0,0.0,0.0,0.0,1.09,21.36,0.59,93.73,-999.0,1.26
2023,2,3,1,0.0,0.0,0.0,1.03,21.19,0.47,93.66,-999.0,1.2
2023,2,3,2,0.0,0.0,0.0,0.88,21.16,0.33,93.62,-999.0,1.02
2023,2,3,3,0.0,0.0,0.0,0.68,21.21,0.23,93.61,-999.0,0.8
2023,2,3,4,0.0,0.0,0.0,0.43,21.23,0.15,93.63,-999.0,0.54
2023,2,3,5,0.0,0.0,0.0,0.2,21.23,0.1,93.67,-999.0,0.31
2023,2,3,6,28.42,0.0,34.14,0.43,21.5,0.07,93.71,0.22,0.52
2023,2,3,7,152.18,11.08,139.15,0.73,22.51,0.05,93.77,0.33,0.9
2023,2,3,8,318.05,12.78,261.62,1.08,23.46,2.11,93.81,0.41,1.21
2023,2,3,9,483.58,22.74,369.12,1.1,24.28,1.7,93.79,0.47,1.22
2023,2,3,10,645.2,61.27,450.48,1.08,24.76,1.71,93.75,0.53,1.22
2023,2,3,11,609.97,33.74,387.76,1.02,25.18,2.02,93.68,0.46,1.19
2023,2,3,12,628.15,267.92,401.8,0.89,25.47,2.35,93.6,0.46,1.07
2023,2,3,13,421.48,19.88,298.85,0.68,25.43,2.65,93.51,0.33,0.81
2023,2,3,14,306.0,7.86,235.54,0.57,25.13,3.22,93.45,0.27,0.62
2023,2,3,15,220.05,14.2,166.19,0.49,24.73,4.22,93.43,0.25,0.51
2023,2,3,16,133.8,22.65,113.78,0.43,24.32,5.25,93.46,0.23,0.45
2023,2,3,17,47.45,10.41,46.27,0.44,23.75,5.39,93.52,0.18,0.54
2023,2,3,18,0.0,0.0,0.0,0.75,23.15,5.96,93.6,-999.0,0.81
2023,2,3,19,0.0,0.0,0.0,0.79,22.85,5.75,93.67,-999.0,0.82
2023,2,3,20,0.0,0.0,0.0,0.56,22.68,5.45,93.74,-999.0,0.6
2023,2,3,21,0.0,0.0,0.0,0.34,22.6,5.55,93.78,-999.0,0.41
2023,2,3,22,0.0,0.0,0.0,0.27,22.5,5.46,93.78,-999.0,0.28
2023,2,3,23,0.0,0.0,0.0,0.14,22.4,5.58,93.73,-999.0,0.02
2023,2,4,0,0.0,0.0,0.0,0.24,22.11,5.36,93.66,-999.0,0.27
2023,2,4,1,0.0,0.0,0.0,0.4,21.88,4.29,93.59,-999.0,0.44
2023,2,4,2,0.0,0.0,0.0,0.38,21.75,2.93,93.55,-999.0,0.42
2023,2,4,3,0.0,0.0,0.0,0.25,21.62,2.45,93.55,-999.0,0.31
2023,2,4,4,0.0,0.0,0.0,0.11,21.54,1.9,93.59,-999.0,0.24
2023,2,4,5,0.0,0.0,0.0,0.01,21.44,1.4,93.64,-999.0,0.17
2023,2,4,6,24.02,0.0,28.86,0.09,21.76,1.28,93.7,0.19,0.11
2023,2,4,7,140.43,0.0,129.06,0.25,22.71,1.22,93.78,0.3,0.33
2023,2,4,8,301.83,5.21,249.12,0.46,23.87,2.16,93.82,0.39,0.52
2023,2,4,9,508.6,43.99,384.76,0.43,25.15,2.38,93.78,0.49,0.47
2023,2,4,10,670.35,89.94,462.36,0.48,25.78,4.12,93.73,0.55,0.38
2023,2,4,11,761.9,140.1,511.0,0.67,26.14,6.54,93.64,0.57,0.53
2023,2,4,12,655.83,86.1,454.18,0.94,26.04,9.41,93.54,0.48,0.89
2023,2,4,13,577.3,13.23,412.34,1.22,25.68,12.78,93.45,0.45,1.21
2023,2,4,14,438.75,1.32,339.93,1.24,25.27,17.6,93.38,0.39,1.27
2023,2,4,15,319.77,0.49,243.85,1.16,24.87,23.31,93.37,0.36,1.26
2023,2,4,16,171.15,0.0,147.0,1.17,24.4,28.89,93.39,0.29,1.31
2023,2,4,17,53.97,0.0,52.83,1.04,23.81,35.31,93.44,0.2,1.38
2023,2,4,18,0.0,0.0,0.0,1.1,23.08,43.2,93.53,-999.0,1.55
2023,2,4,19,0.0,0.0,0.0,1.19,22.73,52.05,93.61,-999.0,1.59
2023,2,4,20,0.0,0.0,0.0,1.17,22.44,64.02,93.68,-999.0,1.59
2023,2,4,21,0.0,0.0,0.0,1.14,22.25,74.51,93.72,-999.0,1.6
2023,2,4,22,0.0,0.0,0.0,1.16,22.07,77.87,93.71,-999.0,1.65
2023,2,4,23,0.0,0.0,0.0,1.18,21.86,74.26,93.66,-999.0,1.69
2023,2,5,0,0.0,0.0,0.0,1.2,21.68,65.59,93.6,-999.0,1.71
2023,2,5,1,0.0,0.0,0.0,1.23,21.53,51.56,93.54,-999.0,1.75
2023,2,5,2,0.0,0.0,0.0,1.26,21.41,38.45,93.52,-999.0,1.78
2023,2,5,3,0.0,0.0,0.0,1.27,21.3,26.84,93.52,-999.0,1.79
2023,2,5,4,0.0,0.0,0.0,1.22,21.3,16.25,93.56,-999.0,1.73
2023,2,5,5,0.0,0.0,0.0,1.09,21.31,9.11,93.61,-999.0,1.57
2023,2,5,6,26.73,6.62,32.04,1.3,21.64,5.01,93.66,0.21,1.45
2023,2,5,7,149.38,2.15,137.15,1.29,22.31,2.71,93.72,0.32,1.19
2023,2,5,8,324.83,22.18,266.06,1.06,23.48,0.05,93.75,0.42,1.07
2023,2,5,9,591.6,262.94,314.44,0.92,25.25,0.04,93.73,0.57,1.01
2023,2,5,10,728.47,235.95,428.91,0.94,26.67,0.05,93.67,0.59,0.84
2023,2,5,11,772.58,249.68,496.67,1.05,27.37,0.07,93.59,0.58,0.79
2023,2,5,12,705.72,138.79,381.96,1.24,27.63,0.09,93.49,0.52,0.93
2023,2,5,13,619.17,25.35,439.86,1.42,27.27,0.12,93.42,0.48,1.19
2023,2,5,14,410.67,1.08,309.77,1.32,26.83,0.16,93.38,0.37,1.17
2023,2,5,15,281.42,0.16,214.62,1.12,26.25,0.23,93.38,0.32,1.06
2023,2,5,16,160.38,0.0,137.74,0.98,25.43,0.3,93.43,0.27,1.05
2023,2,5,17,59.55,0.0,58.29,0.87,24.52,0.36,93.51,0.22,1.08
2023,2,5,18,0.0,0.0,0.0,0.73,23.88,0.4,93.58,-999.0,0.93
2023,2,5,19,0.0,0.0,0.0,0.48,23.58,0.42,93.65,-999.0,0.64
2023,2,5,20,0.0,0.0,0.0,0.24,23.31,0.44,93.72,-999.0,0.34
2023,2,5,21,0.0,0.0,0.0,0.22,23.04,0.48,93.75,-999.0,0.28
2023,2,5,22,0.0,0.0,0.0,0.42,22.77,0.51,93.75,-999.0,0.51
2023,2,5,23,0.0,0.0,0.0,0.56,22.52,0.54,93.69,-999.0,0.68
