-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2025 in LST
Location: Latitude  -4.5301   Longitude 136.8935 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 303.99 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/hour) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
WSC                    MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,WS10M,T2M,PRECTOTCORR,PS,ALLSKY_KT,WSC
2024,9,14,17,21.7,36.2,24.19,1.54,24.92,0.19,97.07,0.19,1.96
2024,9,14,18,0.0,0.0,0.0,1.13,24.41,0.19,97.14,-999.0,1.71
2024,9,14,19,0.0,0.0,0.0,1.0,24.17,0.21,97.22,-999.0,1.59
2024,9,14,20,0.0,0.0,0.0,1.0,23.96,0.25,97.28,-999.0,1.61
2024,9,14,21,0.0,0.0,0.0,1.02,23.82,0.3,97.31,-999.0,1.67
2024,9,14,22,0.0,0.0,0.0,1.08,23.73,0.34,97.32,-999.0,1.77
2024,9,14,23,0.0,0.0,0.0,1.13,23.62,0.58,97.28,-999.0,1.88
2024,9,15,0,0.0,0.0,0.0,1.18,23.47,1.2,97.22,-999.0,1.99
2024,9,15,1,0.0,0.0,0.0,1.24,23.33,1.88,97.19,-999.0,2.07
2024,9,15,2,0.0,0.0,0.0,1.21,23.23,2.45,97.18,-999.0,2.03
2024,9,15,3,0.0,0.0,0.0,1.15,23.15,3.19,97.2,-999.0,2.01
2024,9,15,4,0.0,0.0,0.0,1.01,23.06,4.67,97.24,-999.0,1.93
2024,9,15,5,0.0,0.0,0.0,0.9,22.99,6.09,97.32,-999.0,1.78
2024,9,15,6,65.62,52.77,56.1,0.73,23.28,6.26,97.4,0.28,1.57
2024,9,15,7,203.88,121.42,126.82,0.73,24.02,5.43,97.46,0.36,1.06
2024,9,15,8,375.95,204.49,192.19,0.48,24.98,3.6,97.46,0.44,0.5
2024,9,15,9,571.22,345.71,232.65,0.37,26.44,2.93,97.41,0.52,0.23
2024,9,15,10,593.9,416.49,194.89,1.03,27.52,1.73,97.31,0.47,1.01
2024,9,15,11,648.8,364.05,260.78,1.45,28.31,1.43,97.2,0.49,1.45
2024,9,15,12,661.55,191.25,328.76,1.72,28.61,1.1,97.12,0.5,1.69
2024,9,15,13,575.0,241.07,254.45,1.88,28.5,1.15,97.05,0.48,1.87
2024,9,15,14,449.88,210.59,222.93,2.05,28.03,1.52,97.02,0.44,2.17
2024,9,15,15,319.6,132.03,203.34,2.08,27.16,1.78,97.01,0.42,2.33
2024,9,15,16,148.4,108.35,107.46,1.89,26.1,1.9,97.05,0.33,2.16
2024,9,15,17,19.75,11.16,21.81,1.55,25.26,1.56,97.12,0.17,1.86
2024,9,15,18,0.0,0.0,0.0,1.44,24.72,1.58,97.21,-999.0,2.0
2024,9,15,19,0.0,0.0,0.0,1.54,24.41,1.88,97.29,-999.0,2.18
2024,9,15,20,0.0,0.0,0.0,1.63,24.2,2.05,97.35,-999.0,2.34
2024,9,15,21,0.0,0.0,0.0,1.53,24.01,2.46,97.41,-999.0,2.29
2024,9,15,22,0.0,0.0,0.0,1.31,23.89,3.7,97.43,-999.0,2.11
2024,9,15,23,0.0,0.0,0.0,1.15,23.79,5.79,97.39,-999.0,2.0
2024,9,16,0,0.0,0.0,0.0,0.97,23.66,7.16,97.32,-999.0,1.74
2024,9,16,1,0.0,0.0,0.0,0.74,23.5,6.51,97.28,-999.0,1.41
2024,9,16,2,0.0,0.0,0.0,0.53,23.36,4.86,97.26,-999.0,1.33
2024,9,16,3,0.0,0.0,0.0,0.49,23.2,4.17,97.28,-999.0,1.41
2024,9,16,4,0.0,0.0,0.0,0.59,23.0,4.02,97.32,-999.0,1.48
2024,9,16,5,0.0,0.0,0.0,0.85,22.79,3.82,97.39,-999.0,1.73
2024,9,16,6,79.53,77.86,67.15,1.06,22.8,3.17,97.45,0.33,1.97
2024,9,16,7,242.4,144.6,158.01,1.29,23.41,2.7,97.5,0.43,1.92
2024,9,16,8,448.23,253.72,225.89,1.18,24.79,1.82,97.49,0.52,1.55
2024,9,16,9,630.4,211.53,337.84,0.8,26.67,0.29,97.45,0.58,1.08
2024,9,16,10,722.28,321.61,350.22,0.25,28.76,0.17,97.37,0.58,0.4
2024,9,16,11,728.25,210.4,423.26,0.88,29.7,0.11,97.26,0.55,0.68
2024,9,16,12,686.1,212.82,366.81,1.22,29.69,0.1,97.18,0.52,1.09
2024,9,16,13,663.1,172.35,373.31,1.32,29.53,0.04,97.12,0.55,1.21
2024,9,16,14,473.3,135.84,277.79,1.32,29.14,0.06,97.06,0.47,1.26
2024,9,16,15,314.48,112.59,215.57,1.2,28.52,0.04,97.04,0.42,1.18
2024,9,16,16,145.77,51.13,115.83,0.96,27.61,0.11,97.06,0.33,1.03
2024,9,16,17,23.05,9.26,28.73,0.74,26.34,0.11,97.12,0.21,0.96
2024,9,16,18,0.0,0.0,0.0,0.68,25.13,0.11,97.21,-999.0,0.9
2024,9,16,19,0.0,0.0,0.0,0.68,24.4,0.14,97.3,-999.0,1.22
2024,9,16,20,0.0,0.0,0.0,0.71,24.03,0.16,97.37,-999.0,1.41
2024,9,16,21,0.0,0.0,0.0,0.78,23.75,0.34,97.43,-999.0,1.56
2024,9,16,22,0.0,0.0,0.0,0.84,23.49,0.65,97.46,-999.0,1.66
2024,9,16,23,0.0,0.0,0.0,0.85,23.3,0.71,97.43,-999.0,1.68
2024,9,17,0,0.0,0.0,0.0,0.88,23.17,0.98,97.38,-999.0,1.79
2024,9,17,1,0.0,0.0,0.0,0.87,23.05,1.04,97.33,-999.0,1.86
2024,9,17,2,0.0,0.0,0.0,0.81,22.93,0.78,97.3,-999.0,1.92
2024,9,17,3,0.0,0.0,0.0,0.98,22.71,0.85,97.27,-999.0,2.2
2024,9,17,4,0.0,0.0,0.0,1.16,22.45,0.81,97.28,-999.0,2.55
2024,9,17,5,0.0,0.0,0.0,1.13,22.26,0.62,97.32,-999.0,2.46
2024,9,17,6,68.47,68.18,59.5,0.96,22.74,0.34,97.38,0.28,2.19
2024,9,17,7,235.95,174.87,145.33,0.72,25.01,0.31,97.41,0.41,1.34
2024,9,17,8,425.05,374.47,211.45,0.96,27.6,0.32,97.41,0.49,1.15
2024,9,17,9,568.25,367.29,241.84,1.48,28.24,0.15,97.4,0.52,1.54
2024,9,17,10,651.4,373.73,286.6,1.62,28.7,0.07,97.34,0.52,1.63
2024,9,17,11,672.1,363.13,414.36,1.72,29.14,0.03,97.25,0.5,1.67
2024,9,17,12,679.33,328.51,336.7,1.81,29.41,0.05,97.16,0.52,1.74
2024,9,17,13,714.55,381.75,323.86,1.84,29.36,0.05,97.1,0.59,1.8
2024,9,17,14,580.15,411.01,222.4,1.74,29.0,0.08,97.05,0.57,1.74
2024,9,17,15,405.92,381.91,182.44,1.62,28.33,0.15,97.03,0.54,1.71
2024,9,17,16,194.2,204.14,112.83,1.52,27.29,0.27,97.05,0.44,1.78
2024,9,17,17,25.83,32.07,26.9,1.2,26.17,0.35,97.11,0.23,1.51
2024,9,17,18,0.0,0.0,0.0,0.77,25.42,0.43,97.19,-999.0,1.26
2024,9,17,19,0.0,0.0,0.0,0.71,25.07,0.49,97.28,-999.0,1.25
2024,9,17,20,0.0,0.0,0.0,0.69,24.86,0.67,97.35,-999.0,1.19
2024,9,17,21,0.0,0.0,0.0,0.62,24.57,1.28,97.39,-999.0,1.08
2024,9,17,22,0.0,0.0,0.0,0.68,24.32,1.57,97.39,-999.0,0.9
2024,9,17,23,0.0,0.0,0.0,0.65,24.25,1.57,97.37,-999.0,0.76
2024,9,18,0,0.0,0.0,0.0,0.56,24.27,1.51,97.34,-999.0,0.64
2024,9,18,1,0.0,0.0,0.0,0.55,24.21,1.58,97.31,-999.0,0.65
2024,9,18,2,0.0,0.0,0.0,0.7,23.93,1.49,97.28,-999.0,1.02
2024,9,18,3,0.0,0.0,0.0,0.5,23.82,1.24,97.28,-999.0,1.24
2024,9,18,4,0.0,0.0,0.0,0.44,23.84,1.31,97.29,-999.0,1.33
2024,9,18,5,0.0,0.0,0.0,0.48,23.89,1.27,97.32,-999.0,1.36
2024,9,18,6,84.72,126.82,53.85,0.51,24.26,1.6,97.36,0.34,1.31
2024,9,18,7,286.98,330.8,130.23,0.64,25.23,1.97,97.4,0.5,1.06
2024,9,18,8,533.08,529.85,209.1,1.12,26.1,2.64,97.43,0.62,1.45
2024,9,18,9,660.42,460.84,247.78,1.76,26.89,41.55,97.43,0.6,1.99
2024,9,18,10,714.08,384.98,319.24,2.01,27.64,47.25,97.38,0.57,2.18
2024,9,18,11,698.9,409.55,257.37,2.11,27.88,44.62,97.3,0.52,2.36
2024,9,18,12,670.88,355.67,276.87,2.19,27.61,42.23,97.21,0.51,2.59
2024,9,18,13,591.47,230.63,291.65,2.09,27.33,38.51,97.14,0.49,2.55
2024,9,18,14,436.1,227.02,207.58,1.94,27.07,36.57,97.1,0.43,2.42
2024,9,18,15,281.08,161.22,171.08,1.75,26.6,38.3,97.08,0.37,2.17
2024,9,18,16,135.88,84.61,96.11,1.48,26.2,43.05,97.11,0.31,1.89
2024,9,18,17,19.98,15.05,21.53,1.15,25.83,49.05,97.19,0.18,1.89
2024,9,18,18,0.0,0.0,0.0,1.08,25.38,55.31,97.3,-999.0,2.07
2024,9,18,19,0.0,0.0,0.0,1.1,25.12,61.55,97.4,-999.0,2.14
2024,9,18,20,0.0,0.0,0.0,1.15,24.94,65.4,97.47,-999.0,2.23
2024,9,18,21,0.0,0.0,0.0,1.17,24.75,63.24,97.54,-999.0,2.29
2024,9,18,22,0.0,0.0,0.0,1.13,24.6,55.33,97.57,-999.0,2.31
2024,9,18,23,0.0,0.0,0.0,1.13,24.39,45.48,97.54,-999.0,2.36
2024,9,19,0,0.0,0.0,0.0,1.12,24.21,31.91,97.49,-999.0,2.32
2024,9,19,1,0.0,0.0,0.0,1.11,24.03,18.6,97.44,-999.0,2.33
2024,9,19,2,0.0,0.0,0.0,1.05,23.83,11.73,97.41,-999.0,2.32
2024,9,19,3,0.0,0.0,0.0,0.95,23.66,11.82,97.4,-999.0,2.05
2024,9,19,4,0.0,0.0,0.0,1.02,23.59,15.25,97.43,-999.0,1.52
2024,9,19,5,0.0,0.0,0.0,1.06,23.57,17.1,97.51,-999.0,1.37
2024,9,19,6,49.15,22.65,46.41,0.9,23.6,16.16,97.6,0.2,1.5
2024,9,19,7,151.73,75.26,108.5,0.65,24.16,12.89,97.65,0.26,1.15
2024,9,19,8,282.27,174.17,174.8,0.63,25.23,9.7,97.65,0.32,0.82
2024,9,19,9,332.65,84.87,184.0,1.23,26.36,4.33,97.64,0.3,1.35
2024,9,19,10,368.77,55.86,223.31,1.88,27.21,2.42,97.6,0.29,2.07
2024,9,19,11,502.6,322.63,230.3,2.1,27.54,2.71,97.53,0.38,2.36
2024,9,19,12,642.0,185.93,374.47,2.28,27.58,4.41,97.44,0.49,2.6
2024,9,19,13,592.72,64.17,420.7,2.39,27.3,9.37,97.38,0.49,2.82
2024,9,19,14,430.5,115.0,241.73,2.28,26.79,14.47,97.33,0.42,2.74
2024,9,19,15,253.73,30.71,183.34,2.04,26.24,17.06,97.31,0.34,2.48
2024,9,19,16,134.18,28.96,104.31,1.77,25.77,16.13,97.31,0.3,2.13
2024,9,19,17,20.98,9.53,26.13,1.36,25.17,14.11,97.35,0.19,1.96
2024,9,19,18,0.0,0.0,0.0,0.99,24.66,13.01,97.43,-999.0,1.84
2024,9,19,19,0.0,0.0,0.0,0.76,24.44,12.81,97.52,-999.0,1.63
2024,9,19,20,0.0,0.0,0.0,0.64,24.3,12.59,97.58,-999.0,1.54
2024,9,19,21,0.0,0.0,0.0,0.75,24.19,14.39,97.62,-999.0,1.66
2024,9,19,22,0.0,0.0,0.0,0.96,24.04,18.95,97.63,-999.0,1.91
2024,9,19,23,0.0,0.0,0.0,1.05,23.64,27.76,97.6,-999.0,2.11
2024,9,20,0,0.0,0.0,0.0,1.01,22.72,35.78,97.54,-999.0,2.0
2024,9,20,1,0.0,0.0,0.0,0.89,22.11,39.84,97.49,-999.0,1.59
2024,9,20,2,0.0,0.0,0.0,0.78,21.8,38.63,97.46,-999.0,1.56
2024,9,20,3,0.0,0.0,0.0,0.68,21.72,34.44,97.47,-999.0,1.53
2024,9,20,4,0.0,0.0,0.0,0.67,21.64,26.56,97.51,-999.0,1.57
2024,9,20,5,0.0,0.0,0.0,0.78,21.66,16.03,97.56,-999.0,1.58
2024,9,20,6,71.72,52.34,57.74,0.8,22.35,8.71,97.64,0.28,1.52
2024,9,20,7,220.02,68.01,131.1,0.71,23.83,5.6,97.68,0.38,1.07
2024,9,20,8,416.85,155.41,269.89,0.92,25.01,4.44,97.71,0.48,1.06
2024,9,20,9,643.03,248.99,320.33,1.34,26.27,5.82,97.69,0.58,1.38
2024,9,20,10,810.92,415.92,336.0,1.64,27.19,6.51,97.63,0.64,1.63
2024,9,20,11,916.12,542.8,313.53,1.95,27.66,8.03,97.54,0.69,1.99
2024,9,20,12,874.4,507.95,317.21,2.17,27.71,9.24,97.45,0.66,2.31
2024,9,20,13,728.4,377.14,313.38,2.22,27.33,12.35,97.38,0.6,2.44
2024,9,20,14,524.67,369.13,237.42,2.17,26.78,16.89,97.34,0.52,2.45
2024,9,20,15,377.77,392.12,147.54,1.98,26.09,21.59,97.32,0.5,2.29
2024,9,20,16,181.18,245.77,106.38,1.61,25.25,25.41,97.33,0.41,1.89
2024,9,20,17,25.15,36.35,24.21,1.28,24.49,26.65,97.38,0.23,1.74
2024,9,20,18,0.0,0.0,0.0,1.18,24.07,28.96,97.45,-999.0,1.99
2024,9,20,19,0.0,0.0,0.0,1.24,23.82,37.73,97.53,-999.0,2.17
2024,9,20,20,0.0,0.0,0.0,1.26,23.55,54.36,97.6,-999.0,2.25
2024,9,20,21,0.0,0.0,0.0,1.28,23.24,77.04,97.65,-999.0,2.29
2024,9,20,22,0.0,0.0,0.0,1.3,22.92,97.81,97.65,-999.0,2.3
2024,9,20,23,0.0,0.0,0.0,1.29,22.62,106.91,97.6,-999.0,2.22
2024,9,21,0,0.0,0.0,0.0,1.18,22.35,101.8,97.55,-999.0,2.05
2024,9,21,1,0.0,0.0,0.0,1.08,22.15,85.36,97.55,-999.0,1.91
2024,9,21,2,0.0,0.0,0.0,1.23,21.95,55.87,97.59,-999.0,2.09
2024,9,21,3,0.0,0.0,0.0,1.43,21.82,26.46,97.58,-999.0,2.35
2024,9,21,4,0.0,0.0,0.0,1.4,21.73,13.07,97.57,-999.0,2.33
2024,9,21,5,0.0,0.0,0.0,1.33,21.73,11.96,97.6,-999.0,2.34
2024,9,21,6,45.8,17.42,46.18,1.23,22.03,12.78,97.62,0.18,2.26
2024,9,21,7,128.57,21.59,107.27,0.91,22.9,10.58,97.65,0.22,1.78
2024,9,21,8,185.4,32.35,123.42,0.64,23.88,6.61,97.69,0.21,1.23
2024,9,21,9,507.23,249.29,260.79,0.24,25.19,0.14,97.71,0.46,0.44
2024,9,21,10,762.4,356.77,337.79,0.93,26.44,0.03,97.66,0.6,0.9
2024,9,21,11,871.15,553.11,297.55,1.37,26.7,0.03,97.59,0.65,1.29
2024,9,21,12,852.0,515.11,307.83,1.43,26.83,0.03,97.51,0.65,1.31
2024,9,21,13,737.28,497.83,296.92,1.41,26.83,0.07,97.44,0.61,1.27
2024,9,21,14,553.08,394.29,223.12,1.37,26.63,0.12,97.39,0.54,1.25
2024,9,21,15,422.98,371.31,208.97,1.36,26.13,0.19,97.35,0.56,1.37
2024,9,21,16,196.75,264.56,112.74,1.27,25.48,0.24,97.36,0.45,1.4
2024,9,21,17,27.2,56.77,29.75,1.05,24.85,0.24,97.41,0.25,1.37
2024,9,21,18,0.0,0.0,0.0,0.89,24.36,0.37,97.47,-999.0,1.74
2024,9,21,19,0.0,0.0,0.0,0.98,24.2,0.4,97.54,-999.0,1.92
2024,9,21,20,0.0,0.0,0.0,0.99,24.1,0.44,97.58,-999.0,1.88
2024,9,21,21,0.0,0.0,0.0,0.98,23.98,0.56,97.6,-999.0,1.86
2024,9,21,22,0.0,0.0,0.0,0.97,23.86,0.68,97.59,-999.0,1.87
2024,9,21,23,0.0,0.0,0.0,0.98,23.75,0.61,97.54,-999.0,1.89
2024,9,22,0,0.0,0.0,0.0,0.92,23.65,0.68,97.46,-999.0,1.82
2024,9,22,1,0.0,0.0,0.0,0.86,23.52,0.8,97.41,-999.0,1.67
2024,9,22,2,0.0,0.0,0.0,0.98,23.53,1.13,97.4,-999.0,1.38
2024,9,22,3,0.0,0.0,0.0,0.85,23.6,1.65,97.44,-999.0,1.04
2024,9,22,4,0.0,0.0,0.0,0.73,23.78,1.71,97.5,-999.0,0.87
2024,9,22,5,0.0,0.0,0.0,0.82,23.7,1.18,97.57,-999.0,0.93
2024,9,22,6,88.38,86.08,68.57,0.98,23.67,0.89,97.66,0.34,1.21
2024,9,22,7,282.0,325.65,148.02,1.19,24.1,1.23,97.74,0.48,1.46
2024,9,22,8,508.15,387.49,256.81,1.14,24.61,1.7,97.79,0.58,1.23
2024,9,22,9,561.45,149.96,301.97,1.13,25.07,7.17,97.79,0.5,1.12
2024,9,22,10,695.85,285.82,360.03,1.22,25.42,6.33,97.74,0.55,1.16
2024,9,22,11,804.22,423.92,302.95,1.38,25.77,4.47,97.65,0.6,1.33
2024,9,22,12,793.12,397.96,314.05,1.46,25.97,2.35,97.56,0.6,1.41
2024,9,22,13,726.58,533.59,229.76,1.43,26.11,1.54,97.48,0.6,1.36
2024,9,22,14,542.58,377.29,239.06,1.32,26.06,1.73,97.43,0.53,1.23
2024,9,22,15,373.42,435.65,146.65,1.15,25.77,2.25,97.39,0.49,1.12
2024,9,22,16,176.7,262.81,103.82,1.0,25.31,3.12,97.4,0.4,1.08
2024,9,22,17,21.95,30.37,21.51,0.74,24.77,4.33,97.43,0.21,1.18
2024,9,22,18,0.0,0.0,0.0,0.86,24.25,5.53,97.49,-999.0,1.56
2024,9,22,19,0.0,0.0,0.0,0.98,24.02,7.34,97.55,-999.0,1.95
2024,9,22,20,0.0,0.0,0.0,1.08,23.93,8.29,97.6,-999.0,2.27
2024,9,22,21,0.0,0.0,0.0,1.11,23.92,10.82,97.66,-999.0,2.3
2024,9,22,22,0.0,0.0,0.0,1.06,23.84,14.04,97.67,-999.0,2.16
2024,9,22,23,0.0,0.0,0.0,0.92,23.77,26.53,97.62,-999.0,1.89
2024,9,23,0,0.0,0.0,0.0,1.03,23.72,51.27,97.55,-999.0,1.59
2024,9,23,1,0.0,0.0,0.0,1.06,23.69,78.11,97.51,-999.0,1.32
2024,9,23,2,0.0,0.0,0.0,1.01,23.6,86.56,97.52,-999.0,1.2
2024,9,23,3,0.0,0.0,0.0,1.02,23.47,61.63,97.58,-999.0,1.25
2024,9,23,4,0.0,0.0,0.0,0.99,23.34,30.17,97.63,-999.0,1.2
2024,9,23,5,0.0,0.0,0.0,0.81,23.37,11.22,97.69,-999.0,0.93
2024,9,23,6,76.85,105.07,51.46,0.53,23.65,4.8,97.75,0.29,0.58
2024,9,23,7,246.77,308.24,121.54,0.51,23.98,3.15,97.79,0.42,0.53
2024,9,23,8,462.8,382.25,171.77,0.43,24.38,2.77,97.8,0.53,0.57
2024,9,23,9,626.55,353.21,260.41,0.44,25.15,8.36,97.79,0.56,0.54
2024,9,23,10,700.72,419.81,238.91,0.6,25.86,5.42,97.73,0.55,0.64
2024,9,23,11,697.05,192.35,396.47,0.64,26.51,3.83,97.64,0.52,0.61
2024,9,23,12,614.4,133.46,340.95,0.69,26.85,4.81,97.54,0.46,0.63
2024,9,23,13,560.35,179.56,321.16,0.79,26.9,8.14,97.47,0.46,0.71
2024,9,23,14,432.88,176.17,224.73,0.83,26.68,15.36,97.41,0.43,0.75
2024,9,23,15,217.3,29.14,162.27,0.81,26.24,20.82,97.38,0.29,0.78
2024,9,23,16,112.1,36.22,83.83,0.69,25.68,26.63,97.37,0.25,0.78
2024,9,23,17,14.9,3.56,18.44,0.48,25.04,25.63,97.4,0.14,0.76
2024,9,23,18,0.0,0.0,0.0,0.6,24.53,23.15,97.46,-999.0,0.81
2024,9,23,19,0.0,0.0,0.0,0.68,24.21,29.03,97.51,-999.0,0.9
2024,9,23,20,0.0,0.0,0.0,0.73,24.02,34.91,97.57,-999.0,0.95
2024,9,23,21,0.0,0.0,0.0,0.68,24.07,38.71,97.61,-999.0,0.79
2024,9,23,22,0.0,0.0,0.0,0.76,23.99,51.6,97.61,-999.0,0.9
2024,9,23,23,0.0,0.0,0.0,0.88,23.75,63.49,97.57,-999.0,1.04
2024,9,24,0,0.0,0.0,0.0,0.74,23.79,66.39,97.51,-999.0,0.81
2024,9,24,1,0.0,0.0,0.0,0.53,24.01,81.02,97.49,-999.0,0.6
2024,9,24,2,0.0,0.0,0.0,0.74,24.01,94.63,97.48,-999.0,0.83
2024,9,24,3,0.0,0.0,0.0,0.97,23.76,102.96,97.5,-999.0,1.07
2024,9,24,4,0.0,0.0,0.0,1.07,23.5,109.26,97.55,-999.0,1.21
2024,9,24,5,0.0,0.0,0.0,1.21,23.32,114.57,97.61,-999.0,1.38
2024,9,24,6,22.45,0.0,21.97,1.24,23.28,117.58,97.68,0.08,1.72
2024,9,24,7,38.55,0.0,32.55,1.17,24.25,120.22,97.74,0.07,1.86
2024,9,24,8,36.78,26.56,21.69,1.38,24.92,127.26,97.77,0.04,1.67
2024,9,24,9,103.82,0.0,76.24,1.59,25.52,24.41,97.77,0.09,1.72
2024,9,24,10,251.52,0.0,178.35,1.95,26.07,28.19,97.71,0.2,2.03
2024,9,24,11,428.67,14.46,305.69,2.21,26.48,31.59,97.6,0.32,2.32
2024,9,24,12,539.7,2.48,380.89,2.3,26.53,32.44,97.49,0.41,2.44
2024,9,24,13,504.65,11.99,367.76,2.24,26.43,32.08,97.42,0.42,2.42
2024,9,24,14,479.1,77.25,294.52,2.07,26.17,31.9,97.38,0.47,2.29
2024,9,24,15,318.9,75.05,201.44,1.79,25.81,16.21,97.38,0.42,2.02
2024,9,24,16,151.6,44.19,119.68,1.41,25.35,16.32,97.42,0.35,1.59
2024,9,24,17,22.3,7.16,25.68,0.8,24.77,17.89,97.48,0.21,1.26
2024,9,24,18,0.0,0.0,0.0,0.52,24.28,19.49,97.54,-999.0,1.12
2024,9,24,19,0.0,0.0,0.0,0.82,24.06,17.67,97.6,-999.0,1.12
2024,9,24,20,0.0,0.0,0.0,0.9,23.76,13.94,97.65,-999.0,1.48
2024,9,24,21,0.0,0.0,0.0,0.95,23.52,10.77,97.68,-999.0,1.91
2024,9,24,22,0.0,0.0,0.0,1.09,23.37,9.69,97.68,-999.0,2.11
2024,9,24,23,0.0,0.0,0.0,1.1,23.26,11.16,97.62,-999.0,2.15
2024,9,25,0,0.0,0.0,0.0,1.03,23.12,13.37,97.55,-999.0,2.07
2024,9,25,1,0.0,0.0,0.0,0.98,22.98,15.84,97.51,-999.0,1.96
2024,9,25,2,0.0,0.0,0.0,0.92,22.85,17.85,97.5,-999.0,1.78
2024,9,25,3,0.0,0.0,0.0,0.94,22.69,18.92,97.51,-999.0,1.67
2024,9,25,4,0.0,0.0,0.0,0.88,22.57,20.85,97.54,-999.0,1.63
2024,9,25,5,0.0,0.0,0.0,0.76,22.53,23.08,97.59,-999.0,1.66
2024,9,25,6,51.0,7.18,49.8,0.64,22.68,24.11,97.66,0.19,1.5
2024,9,25,7,156.35,14.61,131.12,0.74,23.05,22.89,97.71,0.26,1.33
2024,9,25,8,308.33,28.41,212.18,0.88,23.67,20.26,97.73,0.35,1.41
2024,9,25,9,441.73,27.67,284.27,0.78,24.62,16.98,97.72,0.39,1.22
2024,9,25,10,633.6,247.21,308.29,0.7,25.52,13.66,97.67,0.5,0.92
2024,9,25,11,807.4,514.81,302.3,0.9,26.0,10.66,97.58,0.6,0.77
2024,9,25,12,899.55,431.97,419.96,1.15,26.43,9.75,97.49,0.68,1.04
2024,9,25,13,768.15,444.74,309.6,1.24,26.4,9.42,97.41,0.63,1.15
2024,9,25,14,636.7,487.05,227.56,1.22,26.11,9.83,97.36,0.63,1.17
2024,9,25,15,300.6,199.28,150.35,1.12,25.75,1.73,97.33,0.4,1.09
2024,9,25,16,142.12,132.38,103.86,0.91,25.37,1.93,97.34,0.32,0.9
2024,9,25,17,18.3,14.03,20.36,0.54,24.84,2.18,97.39,0.18,0.64
2024,9,25,18,0.0,0.0,0.0,0.34,24.34,2.59,97.46,-999.0,0.39
2024,9,25,19,0.0,0.0,0.0,0.35,24.09,2.62,97.55,-999.0,0.42
2024,9,25,20,0.0,0.0,0.0,0.65,23.76,1.91,97.62,-999.0,0.97
2024,9,25,21,0.0,0.0,0.0,0.6,23.51,1.62,97.66,-999.0,1.37
2024,9,25,22,0.0,0.0,0.0,0.6,23.41,2.09,97.67,-999.0,1.49
2024,9,25,23,0.0,0.0,0.0,0.6,23.33,3.07,97.65,-999.0,1.48
2024,9,26,0,0.0,0.0,0.0,0.57,23.22,4.28,97.59,-999.0,1.47
2024,9,26,1,0.0,0.0,0.0,0.51,23.1,5.08,97.54,-999.0,1.4
2024,9,26,2,0.0,0.0,0.0,0.38,22.95,5.54,97.5,-999.0,1.24
2024,9,26,3,0.0,0.0,0.0,0.26,22.83,4.93,97.52,-999.0,1.06
2024,9,26,4,0.0,0.0,0.0,0.49,22.8,3.74,97.57,-999.0,0.95
2024,9,26,5,0.0,0.0,0.0,0.76,22.89,2.48,97.64,-999.0,0.93
2024,9,26,6,92.1,115.85,72.88,0.71,23.39,1.72,97.71,0.34,0.85
2024,9,26,7,286.25,318.35,140.97,0.16,24.67,1.42,97.77,0.48,0.34
2024,9,26,8,495.77,511.24,197.84,0.53,25.4,1.14,97.81,0.56,0.53
2024,9,26,9,729.9,589.58,234.44,0.83,26.7,15.38,97.8,0.65,0.77
2024,9,26,10,836.28,530.7,275.25,1.09,27.43,8.15,97.73,0.65,1.03
2024,9,26,11,815.92,385.45,337.35,1.31,27.95,2.47,97.62,0.61,1.26
2024,9,26,12,732.72,347.25,299.07,1.63,28.22,2.08,97.52,0.55,1.67
2024,9,26,13,615.33,403.63,237.88,1.87,28.06,3.26,97.45,0.51,2.03
2024,9,26,14,458.65,265.26,213.91,1.99,27.69,4.85,97.42,0.45,2.22
2024,9,26,15,254.73,206.27,127.68,1.94,27.03,7.59,97.39,0.34,2.25
2024,9,26,16,108.0,83.07,78.25,1.67,26.16,12.63,97.38,0.25,2.03
2024,9,26,17,17.3,10.2,19.5,1.28,25.21,14.02,97.43,0.17,1.76
2024,9,26,18,0.0,0.0,0.0,1.05,24.64,16.22,97.51,-999.0,1.88
2024,9,26,19,0.0,0.0,0.0,1.09,24.45,16.71,97.6,-999.0,2.0
